"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","TGFB1","ITGB1","LY6E","PTEN","HIF1A","GSK3A","ICOSL","GSK3B","IRF2","HPRT","JAK1","STAT3","TGFBR2","VEGFA","FLT4","SFRP1","AIM2","TIMP2","TLR4","PTK2","STAT1","IFNGR1","JAK2","IRF1","ACVR1","NFKB1","TNFAIP3","IL27R","SOCS3","GAPDH","PDL.1","IL4RA","IL18R1","VEGFB","VCAM1","TRAF2","IAPP","NFATC1","TNFRSF1A","FGFR1","PDGFA","TLR3","CSF1","PDGFB","WNT4","ANPEP","MAP2K6","TEK","KLF5","ANGPT1","FYN","CSF2RA","FGR","ICAM1","CEACAM1","INS1","ICAM2","NUR77","INS2","CD74","TNFRSF1B","PDPN","CD36","CCR2","KDR","STAT5","PPARG","LY75","IL34","BCL6","CD44","IFIT1","FGFR3","SPP1","LEPR","IGF1","TIMP1","H2.DMA","EGFR","IRF7","GCG","SST","IFI44","ADGRE1","CD80","CXCR3","IL6","NLRP3","TBX21","ISG15","CD83","PPARGC1A","CD14","GHRL","BCL2","H2.AA","OAS1B","CSF1R","PECAM1","BMP7","IL7","CXCL13","CD24A","ICOS","CSF2RB","RSAD2","PTGS2","COL11A1","CD40","IFIT3","OAS2","TNF","PPY","MX1","IL12RB","LCK","MAPK8","GM13889","VAV1","CD86","GFAP","BMP5","COL1A2","CCR6","IGF2","COL1A1","MMP9","MMP2","STAT4","TNFSF11","ZEB2","TNC","TLR9","DES","CXCL10","ITGAX","IL1R2","PDGFRB","IL25","OASL1","FAP","IL.21","MMP3","ZAP70","SELE","TLR7","CD8A","CLEC7A","CTLA4","FOXP3","IL1B","GATA4","IL1A","ACTA2","CCR1","CCR3","CCR4","CCR5","CCR7","CD28","CD3E","CD4","CXCR4","FCGR1","IFI44L","IFNG","IL10","IL12B","IL17A","IL2","IL27","IL2RA","IL3","IL4","IL5","IL5RA","IL7R","IRF4","MMP1A","PD1","PPARA","RSPO1","WNT2B"
"27","tissue","none","islets","33","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_33_IS_doublet_none_C9",2,0,10.5589101630398,10.28844047,10.49544499,9.1619694935798,10.79146738,0,10.68380495,11.47909264,9.73336677,10.52404672,10.58793797,0,12.4124243901694,0,0.707291319922501,0,0.4367451020975,0,7.7811299908277,8.16085464,6.22522974,6.54210956,8.31785869,8.1367098197004,6.82106619,0.472153930000001,0,0,14.410886136,8.4180123,0,0,6.4310575991596,0.0619827427602999,7.18701348,14.1349646146169,0,0.793176540000001,0,9.6146063130508,8.4951843398741,9.8397018229331,0,7.940447063376,0,0,0,10.0850394669361,0,0,7.6402623841519,0,0.6448198383167,0,12.661648113917,0,0,21.5,8.0050207115986,4.32885753,1.0872020279035,0,8.82459051,0,6.4730401,0.240388670000002,0,0,0,0,0,6.2340591930787,2.6641348441294,2.1826425829216,0,0,6.6710229609477,7.8321137441796,0,0,0,6.66439588,0,0,0,0,0,0,0.32113447,0,0,7.5121793252897,7.1562505450312,0,0,0,7.1610278101797,0,0,0,8.0384848145413,1.1864994628716,0,9.0319716901587,0,0,0,0,10.14966016,0,3.19889401,0,0,0,0,0,6.8356874547227,6.77076672,0,0,0.287666758984098,0,9.23699678,6.8350760365628,2.1879004622907,0,0,0,0,0,6.5635403649449,0,0,1.71774701,6.9526443616157,0,0,6.51995904,0,0,0,0,0,0,4.683712157772,3.52448786875995,0,0,0,3.9064869010207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","tissue","none","islets","95","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_95_IS_doublet_none_H11",2,0,6.634085267374,9.84817041,6.85727855,5.9501797365812,7.88256334,0,6.02528766,5.67707273,6.05142061,5.96646529,4.84763547,0,8.2570818706372,0,0,0,2.1169223105477,0,4.2970841641195,7.27766318,4.99984221,0,8.50162472,3.0049626112386,8.41618342,3.67642805,0,2.07059084,13.72141673,4.74159738,4.80772596,0,0,0,3.80916216,8.4796046605061,0,5.37554687,7.6322669125691,4.8134327075362,0,4.7526993617247,0,1.9551948653404,6.0412181331488,3.59895566,0,0,0,0,2.4596273408186,0,5.7011131314884,0,6.8708518851137,0,0,14.5341900310592,9.5544545499151,6.65984154,0,0,9.62116999,0,0,0,2.1993839628768,0,5.0661276,0,0,7.8690379540363,1.6352259480477,0,0.426012016135001,6.0184634834384,5.4558365772872,0,5.20003739,15.2711964847557,16.2960862290424,7.70122592,0,0,0,0,0,0,8.87340019,0,0.35976853,4.1688897452787,7.4410765461455,5.53380218,6.6863252052693,3.46294565,7.6333347730821,0,0,3.04553932,6.0227763881563,8.9270376374501,0,8.1222547252202,0,5.7982308915758,0.1841288775328,1.89433142,10.65412048,0,3.00888826,10.9885716771837,0,0,0,0,3.237692919384,7.28972466,0,0,0,0,8.26777592,6.6736767706839,6.0594830714039,3.5411365318952,0,0,0,0,8.8618672521574,0,6.5933939301128,9.10043426,6.6182182933589,0,0,0,0,0,3.57603028,0,0,1.8918203113546,5.810918384634,3.00841375454805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","tissue","none","islets","31","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_31_IS_doublet_none_C7",2,0,10.5647690261501,10.27670999,10.88387187,6.8810633976468,10.61416349,0,10.65099194,8.0699508,10.00438863,0,10.73964899,0,11.2975552748835,0,0,0,6.8788405231433,0,7.1389281201647,0,0,0,1.29463493,6.5978063682078,10.131046,0,0,6.23933553,14.300539767,7.46568093,0,0,3.1402530656513,0,0,4.6493079184265,0,7.3575871,7.7531312419952,8.1067921961199,0,0,0,9.2654900207807,3.7428633274612,0,0,0,0,7.60041576,6.1730599134647,0,1.72336128196925,0,6.2675620329732,0,8.99330097,12.8790963942872,3.4941763135112,4.98064978,0,0,8.77008425,0,4.54866443,0,0,0,0,0,7.51098364,2.994872252418,0,0,0,0,6.0095388757253,0,0,20.1454457118148,9.6649037035378,8.89914476,0,0,0,0,0,0,8.4738774,6.0407682998505,0,7.3274335250982,8.973820389813,5.70566182,4.3946640868436,0,7.4103279060256,0,0,0,9.0047241763644,7.6028540326061,0,8.6603881171,0,7.5415136710234,0,0,9.56783043,0,3.46410024,0.159668958418301,0,0,0,0,9.4170740239397,7.52631966,0,0.0365018904442991,0,5.3664954285818,9.29116533,9.8883668437962,0,0,0,0,0,0,8.9862421714508,0,8.8235678624015,5.20685948,7.8819205226196,0,0,4.51087939,0,0,0,0,0,0,4.6703037470918,2.6510797621609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","tissue","none","islets","48","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_48_IS_doublet_none_D12",2,0,12.7414673569388,12.90266703,10.91473401,8.6861983983881,10.51774463,0,9.72336357,11.11195925,11.8296612,10.03899673,9.78220455,0,12.4388532332023,0,0,0,0,0,6.9126868278982,9.20841316,8.55676351,9.03660374,8.41048487,9.804437150462,9.53938767,0,0,5.10657187,13.35117708,0,0,0,3.1656155377703,0,0,13.2373243057957,0,8.40475924,9.611305538006,1.9889225890745,7.4079583815648,0,0,2.3085785891267,7.9054656228208,0,0,0,0,0,3.7869575627519,0,2.25306607004595,0,5.8281355582588,5.8902106830226,0,14.5801722452134,6.2083386131274,0,0,0,9.14178638,0,5.14898367,0,0,0,9.12641133,4.7699873001228,9.06844516,5.3715875870345,4.7301603468882,0,0,9.124847165265,0,0,0,7.3202775752225,20.900054756685,6.5766484,0,0,0,0,0,0,6.38965204,6.8593916019952,0,5.9519364061421,4.0673078805034,6.41983593,2.362504844929,0,4.8203278969997,0,0,0,8.5953316865066,13.8226310270675,0,0,0,8.1074273125223,0,0,7.9094534,0,0,0,0,0,0,0,3.9716598923522,0,0,2.5522579466593,0,0,7.50361124,5.3512122773329,0,0,0,0,0,0,7.9427307448391,0,0,5.41347311,2.1807722815818,0,0,3.52948326,0,0,0,0,0,0,4.4211385212382,2.5911895584568,0,0,0,0,0,0.231745782416301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","tissue","none","islets","55","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_55_IS_doublet_none_E7",2,0,10.8457917188932,12.83236786,9.01077312,9.6501318210907,7.94151556,0,10.01582048,10.39384243,10.22830265,10.38077685,9.55890175,0,11.0214531125079,0,0,0,8.4388342218802,0,6.6393848964913,0.437587050000001,0,0,10.19666685,8.0621263969163,4.0949678,0,0,3.59863637,13.79883343,8.83266752,0,0,3.7141387292111,0,7.5084496,5.430385055401,0,4.62695889,8.6668978020928,0,6.7622201236606,0,0,10.2209362885523,9.3877824167558,0,0,0,0,8.9136258,0,0,1.35236906963725,0,2.6066721629545,0,0,13.3895049645632,9.6083066119304,3.95924882,0,0,8.05828855,0,3.33377008,0,0,0,9.45114824,3.3465734449391,1.32629334,8.143035354534,0,0,0,0,6.4790088638176,0,0,19.3516032599546,12.9610672831113,8.58597713,0,0,0,0,0,0,8.7489631,8.2596795078269,0,3.0285332362857,6.7173736520234,4.87985336,6.9883589822831,0,0,0,7.7989729261685,0,8.7674513272608,1.2931742108667,0,7.5849433107195,0,7.6080017090785,0,0,10.49081811,0,0,0,0.256753190000001,0,0,0,0,7.84580623,0,1.5795833590959,0,6.6485683557877,5.92848034,8.021591028182,4.911158654199,0,0,0,0,0,3.920786143798,0,7.1706661953118,7.83703986,6.1193547644998,0,0,2.82547788,0,0,0,0,0,0.775162400902701,0,4.73198297312815,0,0,0,2.7793700158972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","tissue","none","islets","35","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_35_IS_doublet_none_C11",2,0,10.6688175101896,11.21576943,11.19067044,9.5018623242233,11.10727546,0,9.76772677,0,10.49134922,11.47432393,10.70920221,0,12.1869175074731,0,0,0,0,0,8.9517768546777,7.57731763,7.43652649,0,8.25793691,0,8.56473751,0,0,4.93612141,14.42249457,0,0,0,8.6878722634531,0,8.09452844,14.7337534796967,7.6213120151831,6.75473474,6.8614578767635,7.4085626920086,8.4885762937142,8.1312007747397,0,8.9558940791928,0,0,0,4.0141442990771,0,0,6.9321199698556,0,0,0,11.3746454801142,0,0,21.5,6.4109033426462,7.53698034,0,0,9.10161561,0,5.74588729,7.55107373,0,0,0,0,0,0,3.5735286290709,0,0.101577838364999,1.1458147604361,0,9.1326751136636,3.79059213,0,0,8.37080031,0,0,0,0,0,0,8.08466536,0,6.97434745,0,5.5683571755882,4.92933409,6.0777255063199,0,0,0,0,0,3.1703403169302,6.0469438641115,0,1.4166739031676,0,5.4637785269559,3.4414011993167,0,10.26477834,0,0,0,0,0,0,0,7.7999712942456,7.59747674,0,0,0,0,0,8.6662274748442,6.0446784708399,1.7182243903212,0,0,0,0,8.7385753593671,0,8.2137590444045,8.74800022,8.0458934191247,0,3.4832396155417,0,0,0,0,0,0,3.67036493959,2.0678435529336,5.0134290167748,0,0,0,5.7217471331389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","tissue","none","islets","91","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_91_IS_doublet_none_H7",2,0,11.6920517470104,12.56894628,12.88544026,9.1422950307987,12.18893689,0,10.84087243,11.16381656,11.1367658,12.45828626,10.16841068,0,12.9557487725436,0,0,0,6.6339286664649,0,11.3240313782559,8.33520223,10.30033687,9.53282818,7.40673527,7.5668736339363,9.70322582,0,0,3.59260782,14.959949477,8.595031,0,0,8.094562788089,0,8.24291624,15.4604810185554,0,0.241708240000001,8.5511496433655,9.305195834057,0,0,6.2278040432917,9.6051010451395,0,0,0,11.5722965955285,0,0,5.4352195494462,0,0,0,12.6232917785739,0,0,21.0250065314224,1.838721311341,0,0,0,8.24787124,0,8.35486053,8.80355128,0,0,0,0,9.15596201,0,0,0,0,0,6.5785062893753,6.7228015852448,0,8.1463791593303,7.2828880133247,8.37714693,0,0,0,0,0,0,0,0,0,4.1583828398629,6.596041675448,6.66274334,7.6654127248673,9.0296775,3.414312220813,0,0,0,3.6451719612701,0,0,2.2717141180789,0,5.5136647620142,0,0,9.65967342,0,4.4432641,0,7.12409715,0,0,0,6.8817991229654,4.32476042,0,0,0,0,3.74870284,7.7181490197824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664727070000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","tissue","none","islets","40","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_40_IS_doublet_none_D4",2,0,11.2473009788689,11.58437867,9.89921992,8.3493778976099,8.9000829,0,8.92916312,10.08762973,8.43472058,10.27412444,7.52079216,0,12.2950358808622,0,0,0,9.0428920717266,0,8.8339344136996,7.29423687,0,8.5857184,9.34917589,8.1377086540592,4.21033407,0,0,0,13.5415809,8.50957028,0,0,3.0514857983517,0,0,11.2333871963151,0,8.2981676,9.8450214976562,6.2814240812097,5.5707548654205,0,9.5793511373775,1.64475866459,9.5173872281149,8.32917163,0,7.6432770916028,0,0,0,0,3.51239135363125,0,6.3079695809237,0,0,13.0064770321514,4.3276595236539,6.92267912,0,0,8.08730416,0,7.44046378,0,0,0,8.61173431,6.0911902050864,7.31304923,6.2016210889618,1.3009179035751,0,0.254353370818301,6.5911498920221,6.9739763523609,0,0,8.2949346605267,19.7658187800293,7.51173023,0,0,0,0,0,0,5.54433467,0,0,3.4720992713103,7.9513513483999,0,4.8666638390502,7.4477513,0,0,0,0,9.097980340268,13.30967340947,0,0,0,7.0455760590747,0,7.59920849,10.16050462,0,0,0.497440770635698,0,0,0,0,0,0,0,0,0,0,9.47297169,0,3.9959526982182,0,0,0,0,0,6.1989210154418,0,0,4.5546,6.6856346353515,0,0,0,0,0,0,0,0,0,0,4.6981631148764,0,0,0,2.1806107912579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","tissue","none","islets","32","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_32_IS_doublet_none_C8",2,0,9.7484525503244,10.87880539,11.09663457,8.2354267708587,10.08570083,0,8.82394186,10.13489254,9.27321285,11.12490283,10.02384394,0,12.1237979558667,0,0,0,0,0,0,12.63554992,7.58038565,0,7.33621833,6.4919894577994,7.95573151,0,0,5.00653544,14.607340682,10.07039167,0,0,8.311000296669,0,8.03799228,14.4554362968288,0,9.75247142,8.0998751497524,9.5801504698995,0,9.1236537256771,4.5489184928778,0,6.773711483915,8.94369603,0,7.7599298929213,0,7.21051892,3.7580675728545,0,0,0,11.6656658230916,0,0,21.5,5.3778040391671,0,0,0,9.54249015,0,7.56361592,0,0,0,7.34379011,1.91841034892725,9.42446053,6.0856247125878,0,0,1.9852348567236,5.8233731770178,6.8059649028453,6.8114537502798,0,0,6.4982671165741,6.90090359,0,0,0,0,0,0,0,0,6.71856855,6.8290002346413,2.8597002009541,5.51742295,5.8622426596832,0,6.195675899844,1.8922303595391,0,0,8.8858279758203,7.7494306958451,0,2.08936967471,0,2.1007450836126,0,0,9.94913745,0,0,0,0,0,8.0710252744333,0,0,6.39380227,0,0,0,0,9.33650394,0,0,0,0,0,0,0,7.981690947198,0,4.5255530772647,7.10437688,7.3323029409437,0,0,3.11938825,0,0,0,0,0,0,3.4218996936827,1.18431685131235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","tissue","none","islets","17","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_17_IS_doublet_none_B5",2,0,10.5748331383937,11.75858004,10.54215434,7.8568836368213,10.8701246,0,9.60345512,10.2625816,11.04565949,11.2396149,10.49669149,0,12.4553862133808,0,0,0,0,0,9.2187691876813,11.46011517,8.59066619,9.76842301,8.60702868,0,8.83355866,0,0,0,14.767902025,9.4716948,0,0,6.955587283481,0,0,15.0268502522133,0,5.43004839,0,9.0410820826394,5.9393939674156,8.5020947605304,6.4482514223539,7.9563517916213,0,0,0,5.8288469374156,0,0,6.4205372641356,0,0,0,12.2466005785846,2.7421618604045,0,21.5,4.7218281549781,0,0,0,7.42570579,0,6.92391462,0,0,0,0,5.18730386657965,0,4.2609237181984,0,0,0,0,6.9424104875337,8.0584563225999,0,7.4389669571731,18.432267189525,7.9865796,0,0,0,0,0,0,6.9754654,0,5.25219906,7.485078182713,6.1952808490179,0,8.7787321600048,0,4.5876565641624,0,0,0,9.8294323948947,10.4500923282667,0,0,0,6.6959360293213,0,7.31492856,9.4861308,8.0415097,1.59180542,8.9201004376679,9.04386567,0,0,0,0.899158680986499,0,0,0,0,0,8.90904316,6.6148038894954,0,0,0,0,0,0,5.4834186767002,0,0,6.6286409,0,0,0,5.46857258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","tissue","none","islets","5","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_5_IS_doublet_none_A5",2,0,9.5617875566641,11.93833596,11.08114877,8.6472176122507,11.29158983,0,9.50273693,8.94135649,10.19969307,11.16691033,9.52996902,0,12.1421527573352,0,0,0,8.0549872221619,0,8.486867352789,0,0,0,8.58402156,6.1446281695066,8.4213277,0,0,0,15.0213825,9.43608425,0,0,6.618881081101,0,0,14.4319300915617,0,8.47264683,7.7075318933171,3.3556875282042,0,6.7410555566293,5.9431482591954,8.124141968221,8.272183465487,0,0,8.3619146600392,0,0,4.7946712260421,0,5.2459937912752,0,12.0239398163976,0,0,21.5,5.4562161228305,1.90410592,0,0,9.75055634,0,0,7.06371192,0,0,0,0,0,3.6972657547934,0,0.3609695105248,0.903995737834599,2.4408042339074,6.1648231917392,6.6966279119694,5.57187879,0,5.9760059830973,9.55851799,0,0,0,0,0,0,5.92316547,0,0,8.8399797071859,8.5494135103148,6.46247346,8.2059015345578,6.61424792,7.9621562138765,0,0,0,7.5836484773236,2.1229395279289,0,7.3225224169954,0,5.061608452432,0,0.265818280000001,11.17159799,0,6.18237209,0,0,0,0,0,6.7759812900642,7.91260894,0,0,0,0,10.04355652,10.6391608827179,2.0139621988023,1.0391942485156,0,0,0,0,7.365923938942,0,6.2450783471293,8.39259173,6.2863940688593,0,1.3762246180864,0.782105659999999,0,0,0,0,0,0,5.2368484883551,2.15322083569435,0,0,0,1.3246765870047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","tissue","none","islets","64","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_64_IS_doublet_none_F4",2,0,10.6683691054798,13.51484287,12.08487192,10.977294830807,12.610898,0,11.40863514,10.95985023,11.52746154,12.2801982,10.83855661,0,13.3971948034777,0,0,0,7.9558639516389,0,9.1000866271873,10.7872273,8.97335837,10.51466845,10.4233773,8.0853403451299,10.74417686,0,0,5.22526519,14.637210705,9.59632881,0,0,7.6444392863169,0,9.27497972,14.942959802344,7.865377607201,9.40810966,9.6487625933498,9.4311537698631,0,7.6060007715339,0,10.2341887201448,0,0,0,7.2467488274718,8.0726654040917,0,6.7795002044386,0,0.910088399999999,0,12.3557520560148,0,8.16042274,21.5,1.697067021251,1.24508769,0,0,4.10302294,0,9.67325052,2.78413444,0,0,0,1.17721057909835,0,6.7503686640817,6.0354361206329,0,0,7.007024317485,8.1628229419626,8.7371838338815,0,15.1926543901383,9.2455506729129,0,0,0,0,0,0,0,8.3346464,6.0245078168807,0,4.2981841281665,6.338372511704,0,0,0,0,0,0,0,0,7.1821489821294,0,0,0,6.4859202309811,0,0,4.56690946,0,0,3.0913782868318,0,0,0.686533329066201,0,0,0.365522670000001,0,1.7196786538711,0,0,0,8.4469353903447,0,0,0,0,0,0,8.6367254870787,0,0,0,0,0,0,3.9272711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","tissue","none","islets","14","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_14_IS_doublet_none_B2",2,0,9.2522203411281,13.03387735,9.58796791,9.3580887348572,10.68455881,0,8.94521234,10.40398632,9.24273374,9.58441801,9.02936816,0,11.2945484431337,0,0,0,6.6454086997382,0,9.4697633552634,8.97225713,0,7.73093367,8.52247113,7.8414477608448,9.20524447,0,0,5.72285301,14.223781357,0,0,0,5.9955476151181,0,8.64658577,3.2788986980145,0,8.68304337,6.4093834389028,0,0,6.9321906192672,5.8811358461707,10.4232462970851,5.4359728790428,0,0,0,0.9512422384465,0,5.913032222813,0,6.6445315755795,0,5.9428545154291,0,0,11.7734382165419,8.297172887242,5.40687939,0,0,9.54955879,0,7.58654619,0,0,0,8.4475458,0,9.64019155,8.4561853840385,2.2238290795885,0,0,4.9069779401708,6.7205848216708,0,0,19.6903033303725,9.8679417742446,9.5564181,0,0,0,0,0,0,8.00987781,7.342790523368,0,0,7.4079367080582,7.30234052,9.7228320920341,0,7.6226838532924,0,0,0,8.7950199024326,1.0539601143751,0,7.154465496359,0,6.62251661023,0,0,10.12125302,0,0,4.1970051670857,0,0,0,0,6.7031057471604,5.93111791,0,0.261475132815601,0,0,9.96840715,2.9817671974488,4.358699622185,0,0,0,0,0,0,0,8.2333328977333,8.21180958,0,0,0,5.0487528,0,0,0,0,0,1.0394170096559,4.6696088119378,1.29442910213685,0,0,0,4.4388060409365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","tissue","none","islets","22","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_22_IS_doublet_none_B10",2,0,10.7968818060183,12.83940656,11.10802702,9.6557138277108,11.3020452,0,9.06531135,9.03197324,9.38842162,10.55116602,11.23134726,0.186102129999998,11.968689854705,0,0,0,0,0,0,12.88174348,0,7.59895826,9.81586567,0,9.32964463,0,0,3.68647098,14.192330113,10.11642891,0,0,1.4203814038826,0,0,14.9801229623171,8.1699334885976,8.86761992,7.916131202055,8.6960846976659,7.3312866824332,8.8554016643068,0,6.1210994410135,10.2464988900728,7.29596703,0,9.2692763477037,0,0,0,0,5.0141475877692,0,12.7214168504306,0,0,21.5,3.7003959722458,3.86529611,0,0,8.77086829,0,0,0,5.5492972451286,0,3.32284405,0,0,6.8630272913573,2.6392826476634,0,0,6.0111222503397,0,7.6574474989713,0,6.5280842428759,1.5405057499773,8.51514178,0,0,0,0,0,0,8.37406667,0,0,8.6652678696932,5.5485143737747,6.22511051,0,0,7.8597815405102,0,0,0,8.648584320079,4.01780625432,0,1.1094997466536,0,8.8998500955196,0,6.16845424,10.13860794,7.49855392,3.35550676,1.6586406638387,0,0,0,0,6.640013663788,2.99171543,0,0,0,0,9.45063999,8.6658540570046,0,0,0,0,0,0,8.1214389652084,0,7.7700533234643,8.50323884,0,0,0,5.18271546,0,0,0,0,0,1.8271301823906,0,3.42840940948795,2.7054904413195,0,0,2.134877141773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","tissue","none","islets","76","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_76_IS_doublet_none_G4",2,0,9.6834293900237,13.34192868,10.5882675,9.1456661124838,11.51322778,0,10.13597228,9.25186277,9.84087241,9.85177182,9.12952193,0,12.4138877473371,0,0,0,3.3171794082296,0,5.3532762420212,11.65161735,7.50565991,0,7.00437412,2.8636761609488,9.72744805,0,0,6.27545735,14.076110244,8.48656771,0,0,5.1738961120283,0,0,0,0,8.23886416,8.8723397351045,0,0,6.8018568027008,0,7.340338587898,0,0,0,8.586528099197,0,8.79259078,0,0,5.78588010393865,0,5.2477700664361,0,10.88342792,12.6654509380652,12.7576973232042,7.84694343,0,0,8.78340974,2.6210011708395,4.8425844,0,0,0,7.91546119,0,0,8.641037671852,2.6580165174963,0,0,6.3572435394289,8.0315968739592,1.6063385393834,0.280394470000001,20.4488538683105,7.8327934856866,9.16287283,0,0,0,0,0,0,8.66893657,0,0,7.5243436176611,6.1155464546767,1.39657176,10.6221311275599,0,7.104198253253,0,0,0,9.1137266321141,7.6268114043519,0,7.2029173020373,0,8.3747269769556,0.0832660099794005,0,10.79577353,0,5.11117485,5.0772185527413,0,0,0,0,5.2650865972791,7.10920551,0,0,0,0,8.59593169,4.9519443562419,0,0,0,0,0,0,8.8283434117024,0,7.3293310991463,7.82330815,7.1219585407709,0,0,2.01021187,0.930078399999999,0,0,0,0,0,5.2794690014562,2.5812260606819,0,0,0,0.2088256966606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","tissue","none","islets","90","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_90_IS_doublet_none_H6",2,0,11.5347539587652,14.811024738,11.64309283,9.7038953024592,11.10433255,0,8.75065587,7.33686408,10.93432634,9.92354551,9.2824471,0,12.1688698737349,0,0,0,0,0,9.4947507614714,8.34935701,7.430996,0,9.7461845,6.5619462710668,8.92652316,0,0,6.49489106,14.704358704,8.49374455,0,0,0,0,7.47349555,6.2525015410618,6.972486306926,8.78827582,10.7723192121756,0,0,0,0,9.2207156762319,0,0,0,9.0620595764102,0,0,6.8809564049909,0,1.1216654024716,0,7.070299496228,0,8.05981895,11.9011657604558,6.5134396073005,3.51864638,0,0,9.83057404,0,7.17201953,0,7.594944372741,0,0,0,0,7.7281778182599,7.6741941278613,0,0,4.1318612058303,6.3974618584855,0,2.468423,10.5791181867384,11.0594994686287,8.88314801,0,0,0,0,0,0,7.37610453,0,8.59292385,5.1915543958672,7.793690390867,6.2472617,7.624689574045,0,4.625096015519,0,0,0,7.6937885768473,0,0,6.7794710040127,0,4.3065596860873,0,0,11.49333343,0,0,19.1320763647888,0,0,0,0,6.3493684773746,6.06593069,0.00959481138900031,0,0,9.1984839056706,9.43828376,0,0,0,0,0,0,0,7.0892201897189,0,7.9588381080206,6.81643343,4.7718892325889,0,0,4.19621031,0.06369252,0,0,0,5.399191532032,0,2.8650521181163,4.8039525463503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
