"","y1","y2","cellSource","kmeans.cluster","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster.1","Jak1","IAPP","Ly6e","pten","TGFB1","ITGB1","Irf2","HIF1A","Stat3","Hprt","gsk3b","gsk3a","VEGFA","gapdh","ICOSL","CSF1","INS2","Stat1","Tgfbr2","PDGFA","FLT4","Irf1","PTK2","SFRP1","INS1","TIMP2","Ifngr1","WNT4","Aim2","KLF5","TLR4","TLR3","Pdl-1","nfkb1","Jak2","Traf2","FGFR1","CD24A","GCG","tnfrsf1a","Tnfaip3","EGFR","SST","ACVR1","VEGFB","PDGFB","ANPEP","CD14","il4ra","Socs3","NFATC1","Il27r","Oas1b","ICAM1","CSF1R","Irf7","icam1","Il18r1","VCAM1","Map2k6","Isg15","LY75","FGFR3","Ifit3","CD74","Cd44","pparg","tnfrsf1b","Rsad2","Ifi44","H2.AA","Fyn","Ifit1","CD36","CD83","TEK","Vav1","SPP1","DES","Oas2","ccr2","CSF2RA","Stat5","ANGPT1","TIMP1","CD44","GHRL","H2.DMA","FGR","Bcl6","GM13889","Nur77","Bcl2","COL1A2","Ceacam1","Cxcl10","ICAM2","COL1A1","PDPN","ITGAX","IGF1","TLR7","KDR","CXCL13","tnf","Mx1","TNC","PPY","LEPR","IL34","CSF2RB","MMP9","ccr6","il7","IGF2","GFAP","ppargc1a","il25","PECAM1","PTGS2","IL1B","il6","ADGRE1","cd80","CD80","Cxcr3","NLRP3","Tbx21","Oasl1","IL-21","MMP3","cd40","CD8A","Il12rb","BMP7","MMP2","Zap70","cd86","CD86","FAP","cd8a","TNFSF11","COL11A1","il1r2","Icos","LCK","PDGFRB","gata4","BMP5","TLR9","SELE","Mapk8","CLEC7A","foxp3","Zeb2","ctla4","ZAP70","Stat4"
"16",5.08273624686544,1.9266337970683,"tissue",3,"islets","23","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_23_IS_doublet_none_B11",3,0,5.8081600275858,6.0955595876309,0,0,0,0,0,0,0,0,3.6604594302573,0,12.3098089597273,0,0,15.1852206733059,0,0,0,0,5.8259597989459,0,0,0,0,0,0,0,0,0,0,0,3.6823710428995,0,0,0,0,10.2221853396084,0,0,0,9.9808150882723,0,0,0,0,7.166344823433,0,0,0,0,0,0,0,0,0,0,0,0,3.6122078709335,0,0,6.2324690331584,2.4991962986717,0,0,6.7712716026139,0,8.2258870545354,3.5377021381297,0,0,0,0,0,0,3.6077481426124,8.3047632967439,0,9.6487666566963,0,0,0,5.9434022712729,0,5.9510401247935,0,0,0,0,0,0.319369081305499,0,0,5.3743570186914,3.6003368126486,0,0,8.540307597272,0,2.4296337260379,0,8.370670251328,3.6828103641105,0,6.2188183929811,1.4736963915694,0,0,3.9084155537753,0,8.3553294387219,0,6.9553821273678,0,0,4.2915958528117,0,0,2.9758645502689,0,0,0,0,0,0,0,0,0,0,3.4888822861915,2.2964532602454,0,0,0,0,0,0,0,2.8767472459423,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0648566595937,0,0,0
"20",4.80461589290583,1.87844136006417,"tissue",3,"islets","27","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_27_IS_doublet_none_C3",3,0,6.9525743475884,9.1294760555269,0,0,0,0,0.105755462842001,0,0,8.0409148499275,0,0,12.3773060609702,0,0,13.1954978509502,0,0,0,0,5.6235273283479,0,0,4.7984783726087,0,0,0.317947108031799,0,0,0,0,0,6.7975019618203,0,0,1.2218504499421,0,9.8550363129682,3.0025969940862,0,0,10.9504678512777,0,0,0,0,3.3186811762056,0,0,0,0,0,0,0,0,1.3818032443647,0,0,0,2.8375256012332,0,0,10.1164638727841,0,0,0,0,0,7.8411499024027,5.2894295902463,0,0,0,0,0,0,0,8.0079351543769,0,9.5870935033419,0,4.6622444211815,0,0.7411294866011,0,7.2380156273278,6.4278686622216,0,0,0,0,5.0090045690404,0,0,6.6150999355155,0,4.6184468532962,0,6.2303220783705,0,2.9719574399147,0,7.0628425471169,0,0,7.0316471459855,0.223569454528999,0,0,7.1588207108353,3.5551477757965,8.6833847773493,0,0,0,0,6.5679678400737,0,6.4262498851186,1.4785158392017,0,0,0,0,0,0,0,0,0,0,0,2.2240907122603,0,4.7109570929762,0,0,0,0,0,3.2278348323934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",4.7879207250559,3.28391994978337,"tissue",3,"islets","38","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_38_IS_doublet_none_D2",3,0,6.9291631597798,7.2919721496807,0,0,0,0,0,6.3713797462709,0,0,9.6300421359284,4.754452030621,12.8118075489978,0,0,15.0410297335635,0,0,0,0,7.9365684335312,0,0,2.4275805802,0,0,0.952921884814,0,0,0,0,0,7.6663223802066,0,0,0,5.2352464225109,0,1.5167364190701,0,0,0,0,0,0,0,0.0361205359447005,0,0,0,0,0,2.6582188723808,7.4825176956233,0,0.450960027640701,0,0,0,7.4182089605677,0,7.2158604319804,7.0467371713185,5.0973885947276,0,0,0,0,8.1001323282808,0,0,0,0,0,0,6.6402305633517,0,1.5606109718735,0,8.210843355358,0,4.5409782721255,0,6.3267521367417,0,6.1243017555822,8.1674443996431,0,0,0,0,4.1445306880955,0,0,7.3104583043443,0,2.487673944944,0,0,1.0277178124844,3.9677336014484,0,8.1683810539994,0,0,7.4168170823744,0,0,0,5.3948249128966,0,9.43305793133,0,0,1.6511030260198,0,4.5135029003435,0,1.9048253441213,0,0,0,0,0,0,0,0,0.744096654106102,0,0,4.8121091727478,1.0482374833452,0,0,0,0,0,0,0,2.4133980890429,0,0,0,0,0,2.3155472538501,0,0,0,0,0,0,0,0,0,0,0
"11",4.63576102417528,2.43668771557689,"tissue",3,"islets","19","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_19_IS_doublet_none_B7",3,0.259579309798099,3.5209136922855,7.512947714375,0,0,0,0,0,4.3911408429963,0,0,0,0,13.0289237430163,0,0,13.5659429130015,0,0,0,0,6.92045197315,0,0,0,0,0,5.4461930670142,0,0,0,0,0,0,0,0,2.44763118193,7.1500667014426,6.7726240537901,0.0418480394158003,0,0,8.8099041764567,0,0,0,0,0,0,0,0,0,0,3.5259116024962,5.7821236037281,0,3.1506555158834,0,0,0,9.2618431914997,0,6.1270386184449,9.9839724201913,4.3912263765753,0,0,0,0,8.8074007109981,7.5330848332861,0,0,0,0,0,5.5806227079714,0.993658949826202,7.8760056950676,0,8.1147474480769,0,0,0,0,0,5.659859689634,7.3032875173259,0,0,3.8339249924676,0,5.8776602062866,0,0,7.1876358524575,0,3.0650514978666,0,0,0,0,0,8.8875323614179,3.5900323713334,0,8.7745662223265,0,0,0,3.8362272266193,0,9.2367471256578,0,2.0403186446155,0,0,0,0,8.3959075745158,0,0,0,0,0,0,0,0,0,0,0,0,1.9837070650847,0,0,0,0,0,0,0,0.314767178924299,0,0,0,0,0,0,0,0,0,1.7694197179624,0,0,0,0,0,0,0
"78",4.57533394067857,2.11396932212306,"tissue",3,"islets","8","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_8_IS_doublet_none_A8",3,0,4.7806566021917,8.868684691992,8.4325571001683,0,0,0,0,0,0,0,0,8.284484439162,13.2162942566811,0,0,14.4375112829115,0,0,0,0,5.5931536315121,0,0,0,0,0,0,0,0,0,0,0,7.4008945898983,0,0,5.8654232986716,4.377318645084,0,0,0,0,11.6234636235813,0,0,0,0,7.4367933463574,0,1.8424110628503,0,0,0,0.177975424460801,5.8464599242219,3.9773204346815,0,0,0,0,8.1193214158808,0,0,8.3809842184229,6.680348585406,0,0,2.8928729079437,0,9.0680318059243,7.1333710005574,0,0,0,0,0,2.2389806403467,0,7.8219418782622,0,9.0039008943504,0,3.8231102559444,0,3.0815858284717,0,4.8095163235966,5.0554371101751,0,0,0,0,4.7299108243813,0,0,1.1209882878893,0,0,0,7.4703840755704,0.359523156152601,1.1869578056641,0,7.4155726051991,2.6763204900803,0,6.05944483475,1.8752186789067,0,0,6.0563218588228,0,9.0880666499216,0,5.1830169486538,0,0,5.2786011227797,0,6.6148987317085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1232707880916,0,0,0,0.2701399710249,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",5.39431498291372,1.34541275245873,"tissue",3,"islets","75","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_75_IS_doublet_none_G3",3,8.0817157820155,9.6721481956235,7.8480668713096,9.9478071388406,0,0,7.0599961269536,0,0,0,6.3094372002679,1.6561698280359,12.1253784268432,12.90944758402,0,0,18.1916576178975,0,0,9.3026662553386,0,5.373626286659,0,0,5.8735923330114,0,0,4.1018319421889,0,0,0,0,0,6.9270872180782,0,0,4.479987328149,6.9251292467317,1.2787844546948,0.2819381309377,0,0,1.4151727281982,0,3.1303598389892,0,2.2804656443977,0,0,0,6.8316276878199,0,0,0,5.2851958184083,2.8503449088964,2.3087490717845,0,0,0,6.9549379244944,0,0,9.0685579469011,7.8609268143435,0,0,5.2154653990862,0,0,3.3850820582934,0,0,0,0,0,1.3655965215417,0,7.6803638064622,0,7.3415278073284,0,3.0877891304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1769833090137,0,0,6.5725488188632,0,0,0,0.933423838383,0,9.1302385108552,0,5.4185392873423,0,0,0,0,7.8749402502124,1.9494217391062,0,0,0,0,0,0,0,0,0,0,0.317848217002499,2.223062628379,0,0,0,0,0,0,0,2.1596308100471,0,0.2301374058103,0,0,0,1.4548050354007,0,0,0,0,0,0,0,0,0,0,0
"42",4.39635867267641,2.09721022627158,"tissue",3,"islets","47","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_47_IS_doublet_none_D11",3,0.5835409433212,4.7943577508203,8.6765254294762,0,0,0,0,0,3.0334346605876,0,0,0.558340640562498,0,12.6474318683088,0,0,13.7391930310765,0,0,0,0,4.9800441726928,0,0,3.2968831241344,0,0,1.6712954885454,0,0,0,0,0,8.9278328223603,0,0,3.9530112773802,5.326654396682,7.5317904856604,2.2977584341519,0,0,13.8250394535964,0,0,0,5.3841411741297,5.1502865759731,0,0,0,0,0,0,0,3.5275607647677,0,0,0,0,7.2222018337625,0,0,9.7887577171034,4.3012566250434,0,0,7.1590985246437,0,4.9316252465421,7.8248495640389,0,0,0,0,0,6.3698614073196,0,6.0353830331304,0,8.6233172253027,0,0,0,2.7791924746166,0,5.3398301598914,0,0,0,7.0072283907488,0,6.005465536384,0,0,7.9928255960601,0,3.9623605593935,0,6.3915089083868,0,6.5943073295543,0,6.928952227172,1.8795545758987,0,3.5399224734559,1.893912512773,0,0,4.1103010346549,2.3786804993941,8.4521188418349,0,5.7482620909433,0,0,5.4518280451828,0,6.6141647567768,5.4053082299864,0,0,0,0,0,0,0,1.8032750594698,0,0,1.9081314241922,1.3524902717817,0,0,0,0,0,0,0,1.9952984613756,0,0.122056870402599,0,0,0,0,0,0,0,2.790132524608,0,0,0,0,0,0,0
"86",1.28037717680224,-0.358373837464092,"tissue",4,"islets","87","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_87_IS_doublet_none_H3",4,7.1889876753012,3.571884902295,8.8308308883885,8.9937052867901,0,10.3507148969746,8.1190095303081,0,9.3388697800088,9.1394128481082,9.0745772354335,8.5433455868633,12.0810114133485,12.6981994798745,0,0,14.2009088885434,0,0,0,0,3.6391449960111,6.4896343559601,0,0,7.5648333441116,0,9.0457390729425,0,0,0,0,9.1927898340401,9.7921924646826,8.5926681610433,7.1787894942314,9.0192592617815,0,21.5,0,0,0,7.8102632721411,8.4203205869515,7.7303780568539,0,0,0,0,4.3470653147267,0,0,0,0,0,0,0,0,0,0,0,0,8.0685983645863,3.8436352831242,5.0210049234234,0,0,0,0,6.6448242325225,5.9244548711727,0,0,6.4108834017263,8.0954022488785,0,2.288128643675,2.481687025296,5.255426384756,0,6.5955532401039,1.7157257865155,5.3581485393455,0,0,0,5.0152174687442,5.9391763301159,0,0,0,0,6.9889776341464,7.0316097891501,0,6.4841195260322,0,0,0,7.2266004084935,1.9447313142331,0,0,8.1785720225681,0,0,0,2.5132023763635,0,0,3.4371547510555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365680426077699,0,0,6.7806033436541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",1.17075305914102,0.618854238676501,"tissue",4,"islets","36","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_36_IS_doublet_none_C12",4,7.2509449310673,7.082653430852,11.4057451082082,10.029570797797,0,9.7910842370186,0,8.1808673238466,9.3787220443471,9.5786550668508,8.2033275090372,7.8772844536261,11.0058748446568,13.7798758690698,0,0,14.8643630705785,0,0,0,0,7.0145660217255,0.4453198369619,0,5.896928058496,0,0,10.0547929627449,0,0,0,0,0,9.819466699634,7.5929214584691,0,8.4970601047051,4.9837200025172,20.3883792374934,0,0,0,7.4611853758746,0,4.9377091176937,0,2.7369728193927,7.2434188563126,0.147017626568001,5.0125089576761,0,0,0,0,5.4499757023584,7.649717401689,0,0,0,0,8.76640434874,0,4.004697092457,8.9787911387347,6.6112589871713,0,0,0,0,9.443629632914,7.5095557512961,0,0,0,0,0,6.3823461983491,5.8178227503681,0,0,6.2782126233976,0,0,0,0,0,0,8.0165420227095,0,6.5799218513313,7.0416801721114,0,3.5287495412365,0,0,0,0,0,0,1.1576860125935,3.761685331901,0,0,8.3110309218375,3.0920589385738,0,9.103196545131,0,0,0,0,4.0744878706637,7.0020708774468,0,0,0,0,0,0,7.5163425877938,3.2853189844848,0,0,0,0,0,0,0,0.2091637023521,0,0,2.7926191048877,5.2359182347077,0,0,0,0,0,0,0,5.4178501993255,0,0,0,0,0,0,0,2.3218554374575,0.930352305517999,0,0,0,0,0,0,0,0
"67",1.01183771215445,0.348403708224484,"tissue",4,"islets","7","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_7_IS_doublet_none_A7",4,8.7112108271211,6.1314659783577,10.785309098922,9.6465751618353,0,9.3726507956245,8.9877682968205,8.9270377027106,7.4052738288398,9.6266084139759,8.256095454335,10.1712996624789,10.8250278195763,13.5802822749757,0,0,13.5439429793962,0,0,0,0,5.5077736251766,0,0,5.3143355564648,0,7.2024264835828,6.0017521514059,0,0,0,0,7.4274817074269,3.056765558248,8.4289123312787,0,0,7.0919273263066,20.0263991742308,0,0,0,13.6800926419492,6.0873451823968,3.1699079280595,0,7.1430091105188,4.8297112078132,0,4.2271995865243,0,0,0,0,0,4.1940215808381,0,0,0,0,5.4943727581009,0,0,9.629836058607,1.9029989691286,0,0,0,0,4.2549342610582,6.2456528690085,6.1807290437189,8.2718672402802,0,0,0,6.3885178850574,0,2.2693767383196,0,9.0509693889724,0.245815416656601,6.5045956453861,0,2.1034677662164,0,5.1446100661792,6.0407557699685,0,0,3.5236615114057,0,6.6705334540594,0,0,8.1452461543516,0,0,0,5.3013501057254,0,2.4975038216505,0,9.1591745845504,2.5147966659606,0,0,0,0,0,1.9822057832692,0,8.8114720687503,0,0,0,0,3.8324980509959,0,5.1688958319764,0,0,0,0,0,0,0,0,0,0,0,3.7029919366634,2.1177792938301,0,0,0,7.7025852192015,0,0,0,2.2346197028407,0,0,0,0,0,0,0,0.3473858495448,0,0,0,0,0,0,0,0,0
"57",1.29216055244507,-0.739755606396794,"tissue",4,"islets","60","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_60_IS_doublet_none_E12",4,8.9609334419116,5.5082534005465,13.2540713935015,10.3892703736427,0,10.1961988808726,10.1725924502631,9.1125867784141,9.6083078162843,9.2474350517275,10.8699427010025,9.0434429847241,11.8395452610864,12.2521943517216,0,7.7068323247252,7.5621412412614,8.309123077409,0,0,0,10.1838465422417,8.7787085995086,0,0,8.0251903447786,8.203996940914,10.300088077905,0,0,0,0,7.3866584440248,9.1389688383118,8.4043691530614,0,8.5772475002491,7.5167257962894,20.5768811342148,0,0,0,13.226481005418,7.922885895823,7.8024623913646,0,0,0,0,3.2543678256659,2.3712932820727,0,0,4.0709731843652,0,7.3478729305713,5.5302886160992,0,0,0,6.8399018358529,3.684367940617,6.3532670422554,2.902938056556,2.7142887874351,0,0,0,0,0,0,0,0,6.6457606460018,7.538260313511,0,6.6904436284705,0,0,0,8.404319199614,6.4400734978849,0,0,6.3138395738874,0,0,0,0,0,0,0,6.9900115025596,0,0,6.5189726148864,0,0,0,0,0.324560710155001,0,0,1.3759952758755,3.9735399039985,0,0,0,0,0,3.2021922987072,0,0,0,0,0,0,5.0668372285724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258803069174501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7460317272276,0,0,0,0,0,0,0,0,0,0,0
"81",1.16588985759192,-0.575921322832584,"tissue",4,"islets","82","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_82_IS_doublet_none_G10",4,10.4456306607422,8.5836929190181,11.9423700117703,10.3249894209526,0,11.633780734197,10.8573410096322,9.0807677820553,7.8297303340791,9.5142084434398,8.9411078559757,10.680758238065,12.7103489620257,13.1276776102684,0,0.6002355891873,13.0222568708163,9.6862667122211,0,0,0,9.2744402172264,0,0,3.5802645957488,9.8704855453367,7.8163778147378,9.9224384051557,0,0,0,7.3682244930133,9.9994791302404,8.9933385155857,8.6824084527119,9.0522198713848,10.7241011723341,0,20.9508855040056,0,0,0,7.7199558409898,8.2928523218789,5.6166912277327,0,0,6.4273689152135,0,4.96927575855,7.0569930932689,0,0,2.4589533331601,5.7125296570657,0.738439965939602,1.4581668855071,0,0,0,0,0,0,8.0759289615639,3.7637301603955,0,0,0,0,0,0,8.3269453688782,0,0,9.0945629718176,0,0,9.2790345309306,5.6504229291131,0,9.2698734212845,0,7.4556386882737,0,0,0,6.2375582163496,7.157050003275,0,7.6613466819945,0,0,0,0,0,2.3531337581813,0,0,0,0,0,0,0,2.5922919067475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5957749440045,0,0,0,2.5345816312419,0,0,0,0,0,0,0,2.5082198736546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195409960833
"76",0.460745486787956,-0.296143747687873,"tissue",4,"islets","78","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_78_IS_doublet_none_G6",4,6.6709321904649,0,11.6358268938683,10.4296101394402,0,10.2698490190243,9.4478930505547,10.0589220434977,10.8577257004971,7.3697263450605,8.1026580293317,9.9564443885063,11.3149858235216,12.9270298574434,0,7.0182304274024,12.3452278923098,7.1519765731242,0,7.180469409759,0,10.2673222665308,8.0411083059364,0,0,6.8542047315651,0,8.1673878603418,0,8.0955769650258,0,0,0,0,7.8166428858765,0,8.0414864704914,0,20.4705206318769,0,7.6394568041583,7.8898702555319,0,8.2728203572301,4.5163016118368,0,6.4960310356699,2.1838155414172,0,5.7907454784312,7.7345130829148,0,0,0,0,3.7868332396056,0,0,0,0,8.2916975761657,0,7.1087621567359,9.4754864065846,11.3449395377686,0,0,2.2222116636393,0,8.0808568308759,6.4732375009034,6.9331189223698,0,0,0,0,0,0,5.2121611386911,0,8.8032900912806,0,6.8576784513967,0,1.2800647164767,0,7.0268590580224,4.2256322507227,0,0,0,0,0,0,0,2.3156588187936,0,0,0,0,0,0,0,0,4.2247143452989,0,6.8315445032347,5.6120895137086,0,0,2.285891969793,0,7.5181818674603,0,9.9019093770091,0,0,1.8527926642955,0,5.2257207220223,0,0,0,0,0,0,0,0,0,0,0,0,3.6236709218104,0,0,0,0,0,0,0,4.0881329127552,0,0,0,0,0,0,0,0,0.037393815301499,0,0,0,0,0,0,0,0
"7",0.481773829495819,0.176354868391763,"tissue",4,"islets","15","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_15_IS_doublet_none_B3",4,9.0939777855161,5.9735469853112,11.8435991329965,8.7018882848029,0,9.8421429378016,10.0991537977128,8.8222124750384,5.969853268369,0,8.5783246767649,10.2905492712426,10.9867202175748,13.5751793340604,0,0,14.1518090926395,8.7101747493257,0,7.0426523625944,0,8.8958195972943,0,0,0,6.4165158613861,5.4720462460795,8.3785017386279,0,5.221853586404,0,0,8.5158895641901,9.621870331046,7.5994202064255,0,7.1984259412131,0,20.6221427545595,7.7755543322095,0,0,9.961018047589,0,0,0,8.1260115001571,2.4232390994522,0,2.046628574923,0,0,0,0,5.3422055354512,0,0,0,0,0,6.5076168435028,0,1.7244901503993,8.956800592497,13.399224626337,0,0,2.5749159483305,0,9.1384110074797,10.4873799910911,0,0,0,0,0,2.1351503818287,6.698017318839,7.6043709644225,0,8.3496340378994,2.9184769563672,0,0,0,0,6.6135490537916,0,0,0,0,0,3.9427903477499,0,1.0977882773254,0,0,0,0,5.9842917720901,0,5.6665582929803,0,9.0432016325303,3.335213335953,0,8.2069088434261,0,0,0,5.5223867716273,0,3.6621394848785,0,6.4217098121438,0,0,4.7164768409797,1.6591633128648,5.0752262097532,4.173310933618,0,0,0,0,0,0,0,0.765738427144498,0,0,2.1480646431393,2.7994314197786,0,0,0,0,0,0,0,0.9440268524522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9086930948279,0,0
"46",0.631744756312737,0.324813486041411,"tissue",4,"islets","50","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_50_IS_doublet_none_E2",4,8.892669124138,7.3681580685727,11.4972874069199,10.9086847745677,0,11.0179087049887,9.1421048570764,9.1392766218993,10.6280774829389,9.5294694047705,7.6274532876962,10.753488130881,11.9447530956416,13.879866561774,0,0,15.5846083016073,8.2762815254794,0,7.8671531008066,0,9.395360516059,0,0,6.8701332369165,7.8696785509963,0,9.1730401614138,0,0,0,0,8.8530709514429,10.0876968654106,7.3141271490711,0,8.5562420653805,1.3409225231257,14.0867090630215,2.3557080344151,0,0,0,8.591001428921,4.8837982364039,0,3.9709427796227,7.4551620964555,8.2435735179701,0,0,0,0,0,6.3733831075015,0,0,0,0,0,7.6351321561795,6.8471306660597,4.033344712882,10.5323011205316,4.1004456069709,0,0,6.0209016312693,0,8.5133593555134,1.6425550442536,0,0,0,0,0,5.4992696082969,2.5965490128135,0,0,4.0364994152856,1.1479980382941,5.643820855558,0,0,0,6.9104462120643,8.5564336338108,0,9.2892355787889,7.5780410570523,0,7.537541765065,0,0,7.7778916362347,0,1.1379704178929,0,6.8496201180321,0,0,0,8.5335110522172,1.4739798018817,0,9.3010120671347,6.5290152469782,0,0,0,1.2000113844846,4.5306448044495,0,6.3057711015571,0,0,0,0,6.1391043821732,0,0,0,0,0,0,0,0,0,0,0,2.8649462844879,3.4104803366613,0,0,0,0,1.9401438123909,3.1964802834766,0,2.3585677727962,0,0,0,0,0,1.229166167695,0,0,0,0,0,0,0,0,0,0,0
"58",1.19922442872929,-1.13964396588345,"tissue",4,"islets","61","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_61_IS_doublet_none_F1",4,9.1668488534189,6.5832330530713,12.2459349174171,10.0434350605107,0,11.7027520987446,7.0535914099649,9.908586968611,11.3426215708529,10.4461433779842,8.6861033385768,11.2089987224588,12.2486499787083,13.241213481135,0.9879304296134,0.475601059768898,13.5898434510023,11.9147126288304,3.1716244612377,0,0,10.8028898381692,9.6786385281977,0,2.4579312502589,5.2648892140609,7.9524142409442,10.3833094041918,0,0,1.7617354961008,0,10.7245352744147,3.9673494290501,8.8404993573678,0,9.3199588807236,0,20.9092959654298,7.7784738390037,1.8481040010668,0,0.480004111890899,8.7146469143286,6.2510295676761,0,0,3.3595473793408,8.064557837573,7.2010019285673,0,0,0,4.1101106010239,0,9.569137338918,5.6304996405282,0,0.3130444818295,0,3.3577736995972,7.9820622611483,1.3457006429446,6.1329847855304,5.3127393064509,0,0,0.954023705306099,0,8.1345810641504,7.271635785222,0.667068731910099,9.52392762375,1.4063024433438,0,3.1475314584503,0,0,0,0,4.2157310493583,7.4533928826016,0,8.5875261246226,0,0,0,0.493337943498201,0,0,0,0,4.716746928985,6.9933566273901,0,5.5405268057847,0,2.953838434143,0,0.5938336895032,1.877903139423,0,3.6392222343365,2.1212066485568,0,0,0,0,2.425355488432,0,2.7256059578529,0,8.1895719116072,0,0,0,10.0507087814187,0,6.2468279934367,7.2124190105522,0,0,0,0,0,0,0,0,0,0,0,7.415792470393,0,0,0,0,0,0,1.3601169205714,0,0.1237704683762,0,0,0,0,0,0,0,0,0,0,7.1406322095702,0,0,0,0,0,0
"88",0.547307106626611,0.745065893207436,"tissue",4,"islets","89","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_89_IS_doublet_none_H5",4,9.8453366235791,4.9560392221103,10.0065658108636,10.5214306401698,0,10.4665940827375,9.4913684970408,7.3674032266719,9.1715580132932,10.6570701141421,9.1168998361122,8.7764059477133,11.6204766589864,13.8853046376297,0,0,12.6682152292081,6.9315841921062,0,0,0,9.2798431536471,9.4334999486633,0,4.8020869493073,8.0518495377795,8.7843975603725,8.8793928140753,0,0,7.986527365205,0,0,10.5172257014538,0,9.1355905201567,6.8698841806045,6.5545252160048,20.894763839328,0,0,0,2.2581843552859,7.6601684248883,6.3165406089967,0,8.3633667923104,6.9625658472235,0,4.6525247092998,6.4746929153616,0,0,0,6.8731506942009,2.9592580383177,1.6075266178597,0,0,0,3.0671513914221,5.6119911224697,0,9.9139550163309,6.4760292961961,0,0,6.4807542414762,0,5.3374918831581,8.1889183847871,8.4465594599615,0,0,0,0,7.6245688974075,0,6.6986362537933,0,8.6375351699524,7.8330493126155,7.46201547176,0,0,0,0,7.1639779868858,0,0,5.9060446316797,0,7.1671071710829,0,0,0,0,0,0,6.8906671115607,0,0,0,7.7648840091103,4.0945893776072,0,6.9307201747219,7.6782178900046,0,0,0,0,7.1754138657401,0,0,0,8.7957541157802,2.3966869258815,0,5.6929612496375,0,0,0,0,0,0,0,0,0.253583709506401,0,0,0.794300398215199,0,0,0,0,0,0,0,0,0,0,0,8.1909618515622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
